"Entwicklung der Einnahmen nach Kontengruppen","Rechnung","Voranschlag","Voranschlag","Differenz zu VA 2014","Mio. CHF","2013","2014","2015","absolut","%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Entwicklung der Einnahmen nach Kontengruppen","Rechnung","Voranschlag","Voranschlag","Differenz zu VA 2014","Mio. CHF","2013","2014","2015","absolut","%","Ordentliche Einnahmen",65 032,,66 245,,67 527,,1 282,,,"1,9",,,,,,,,,,,,,,"Fiskaleinnahmen",60 838,,62 270,,63 755,,1 485,,,"2,4",,"Lenkungsabgaben",816,,964,,1 006,,42,,,"4,4",,,,,,,,,,,,,,,,,,,,,,,,,,
"Entwicklung der Einnahmen nach Kontengruppen","Rechnung","Voranschlag","Voranschlag","Differenz zu VA 2014","Mio. CHF","2013","2014","2015","absolut","%","Ordentliche Einnahmen",65 032,,66 245,,67 527,,1 282,,,"1,9",,,,,,,,,,,,,,"Fiskaleinnahmen",60 838,,62 270,,63 755,,1 485,,,"2,4",,"Übrige Fiskaleinnahmen",0,"–",3,,3,,0,,,"0,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"Entwicklung der Einnahmen nach Kontengruppen","Rechnung","Voranschlag","Voranschlag","Differenz zu VA 2014","Mio. CHF","2013","2014","2015","absolut","%","Ordentliche Einnahmen",65 032,,66 245,,67 527,,1 282,,,"1,9",,,,,,,,,,,,,,"Regalien und Konzessionen",922,,899,,677,,-222,,,"-24,7",,"Anteil am Reingewinn der Alkoholverwaltung",242,,244,,241,,-3,,,"-1,1",,,,,,,,,,,,,,,,,,,,,,,,,,
"Entwicklung der Einnahmen nach Kontengruppen","Rechnung","Voranschlag","Voranschlag","Differenz zu VA 2014","Mio. CHF","2013","2014","2015","absolut","%","Ordentliche Einnahmen",65 032,,66 245,,67 527,,1 282,,,"1,9",,,,,,,,,,,,,,"Regalien und Konzessionen",922,,899,,677,,-222,,,"-24,7",,"Gewinnausschüttung SNB",333,,333,,167,,-167,,,"-50,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"Entwicklung der Einnahmen nach Kontengruppen","Rechnung","Voranschlag","Voranschlag","Differenz zu VA 2014","Mio. CHF","2013","2014","2015","absolut","%","Ordentliche Einnahmen",65 032,,66 245,,67 527,,1 282,,,"1,9",,,,,,,,,,,,,,"Regalien und Konzessionen",922,,899,,677,,-222,,,"-24,7",,"Zunahme des Münzumlaufs",93,,92,,67,,-24,,,"-26,4",,,,,,,,,,,,,,,,,,,,,,,,,,
"Entwicklung der Einnahmen nach Kontengruppen","Rechnung","Voranschlag","Voranschlag","Differenz zu VA 2014","Mio. CHF","2013","2014","2015","absolut","%","Ordentliche Einnahmen",65 032,,66 245,,67 527,,1 282,,,"1,9",,,,,,,,,,,,,,"Regalien und Konzessionen",922,,899,,677,,-222,,,"-24,7",,"Einnahmen aus Kontingentsversteigerungen",220,,209,,180,,-29,,,"-13,8",,,,,,,,,,,,,,,,,,,,,,,,,,
"Entwicklung der Einnahmen nach Kontengruppen","Rechnung","Voranschlag","Voranschlag","Differenz zu VA 2014","Mio. CHF","2013","2014","2015","absolut","%","Ordentliche Einnahmen",65 032,,66 245,,67 527,,1 282,,,"1,9",,,,,,,,,,,,,,"Regalien und Konzessionen",922,,899,,677,,-222,,,"-24,7",,"Übrige Regalien und Konzessionen",34,,21,,22,,1,,,"3,3",,,,,,,,,,,,,,,,,,,,,,,,,,
"Entwicklung der Einnahmen nach Kontengruppen","Rechnung","Voranschlag","Voranschlag","Differenz zu VA 2014","Mio. CHF","2013","2014","2015","absolut","%","Ordentliche Einnahmen",65 032,,66 245,,67 527,,1 282,,,"1,9",,,,,,,,,,,,,,"Regalien und Konzessionen",922,,899,,677,,-222,,,"-24,7",,"Übrige Regalien und Konzessionen",34,,21,,22,,1,,,"3,3",,,,,,,,,,,,,,,,,,,,,,,,,,
"Entwicklung der Einnahmen nach Kontengruppen","Rechnung","Voranschlag","Voranschlag","Differenz zu VA 2014","Mio. CHF","2013","2014","2015","absolut","%","Ordentliche Einnahmen",65 032,,66 245,,67 527,,1 282,,,"1,9",,,,,,,,,,,,,,"Regalien und Konzessionen",922,,899,,677,,-222,,,"-24,7",,"Übrige Regalien und Konzessionen",34,,21,,22,,1,,,"3,3",,,,,,,,,,,,,,,,,,,,,,,,,,
"Entwicklung der Einnahmen nach Kontengruppen","Rechnung","Voranschlag","Voranschlag","Differenz zu VA 2014","Mio. CHF","2013","2014","2015","absolut","%","Ordentliche Einnahmen",65 032,,66 245,,67 527,,1 282,,,"1,9",,,,,,,,,,,,,,"Finanzeinnahmen",1 179,,1 115,,1 047,,-68,,,"-6,1",,"Zinseinnahmen",237,,251,,243,,-8,,,"-3,2",,,,,,,,,,,,,,,,,,,,,,,,,,
"Entwicklung der Einnahmen nach Kontengruppen","Rechnung","Voranschlag","Voranschlag","Differenz zu VA 2014","Mio. CHF","2013","2014","2015","absolut","%","Ordentliche Einnahmen",65 032,,66 245,,67 527,,1 282,,,"1,9",,,,,,,,,,,,,,"Finanzeinnahmen",1 179,,1 115,,1 047,,-68,,,"-6,1",,"Zinseinnahmen",237,,251,,243,,-8,,,"-3,2",,,,,,,,,,,,,,,,,,,,,,,,,,
"Entwicklung der Einnahmen nach Kontengruppen","Rechnung","Voranschlag","Voranschlag","Differenz zu VA 2014","Mio. CHF","2013","2014","2015","absolut","%","Ordentliche Einnahmen",65 032,,66 245,,67 527,,1 282,,,"1,9",,,,,,,,,,,,,,"Finanzeinnahmen",1 179,,1 115,,1 047,,-68,,,"-6,1",,"Zinseinnahmen",237,,251,,243,,-8,,,"-3,2",,,,,,,,,,,,,,,,,,,,,,,,,,
"Entwicklung der Einnahmen nach Kontengruppen","Rechnung","Voranschlag","Voranschlag","Differenz zu VA 2014","Mio. CHF","2013","2014","2015","absolut","%","Ordentliche Einnahmen",65 032,,66 245,,67 527,,1 282,,,"1,9",,,,,,,,,,,,,,"Finanzeinnahmen",1 179,,1 115,,1 047,,-68,,,"-6,1",,"Zinseinnahmen",237,,251,,243,,-8,,,"-3,2",,,,,,,,,,,,,,,,,,,,,,,,,,
"Entwicklung der Einnahmen nach Kontengruppen","Rechnung","Voranschlag","Voranschlag","Differenz zu VA 2014","Mio. CHF","2013","2014","2015","absolut","%","Ordentliche Einnahmen",65 032,,66 245,,67 527,,1 282,,,"1,9",,,,,,,,,,,,,,"Finanzeinnahmen",1 179,,1 115,,1 047,,-68,,,"-6,1",,"Zinseinnahmen",237,,251,,243,,-8,,,"-3,2",,,,,,,,,,,,,,,,,,,,,,,,,,
"Entwicklung der Einnahmen nach Kontengruppen","Rechnung","Voranschlag","Voranschlag","Differenz zu VA 2014","Mio. CHF","2013","2014","2015","absolut","%","Ordentliche Einnahmen",65 032,,66 245,,67 527,,1 282,,,"1,9",,,,,,,,,,,,,,"Finanzeinnahmen",1 179,,1 115,,1 047,,-68,,,"-6,1",,"Zinseinnahmen",237,,251,,243,,-8,,,"-3,2",,,,,,,,,,,,,,,,,,,,,,,,,,
"Entwicklung der Einnahmen nach Kontengruppen","Rechnung","Voranschlag","Voranschlag","Differenz zu VA 2014","Mio. CHF","2013","2014","2015","absolut","%","Ordentliche Einnahmen",65 032,,66 245,,67 527,,1 282,,,"1,9",,,,,,,,,,,,,,"Finanzeinnahmen",1 179,,1 115,,1 047,,-68,,,"-6,1",,"Beteiligungseinnahmen",853,,864,,804,,-60,,,"-6,9",,,,,,,,,,,,,,,,,,,,,,,,,,
"Entwicklung der Einnahmen nach Kontengruppen","Rechnung","Voranschlag","Voranschlag","Differenz zu VA 2014","Mio. CHF","2013","2014","2015","absolut","%","Ordentliche Einnahmen",65 032,,66 245,,67 527,,1 282,,,"1,9",,,,,,,,,,,,,,"Finanzeinnahmen",1 179,,1 115,,1 047,,-68,,,"-6,1",,"Übrige Finanzeinnahmen",88,,1,,1,,0,,,"-3,5",,,,,,,,,,,,,,,,,,,,,,,,,,
"Entwicklung der Einnahmen nach Kontengruppen","Rechnung","Voranschlag","Voranschlag","Differenz zu VA 2014","Mio. CHF","2013","2014","2015","absolut","%","Ordentliche Einnahmen",65 032,,66 245,,67 527,,1 282,,,"1,9",,,,,,,,,,,,,,"Finanzeinnahmen",1 179,,1 115,,1 047,,-68,,,"-6,1",,"Übrige Finanzeinnahmen",88,,1,,1,,0,,,"-3,5",,,,,,,,,,,,,,,,,,,,,,,,,,
"Entwicklung der Einnahmen nach Kontengruppen","Rechnung","Voranschlag","Voranschlag","Differenz zu VA 2014","Mio. CHF","2013","2014","2015","absolut","%","Ordentliche Einnahmen",65 032,,66 245,,67 527,,1 282,,,"1,9",,,,,,,,,,,,,,"Finanzeinnahmen",1 179,,1 115,,1 047,,-68,,,"-6,1",,"Übrige Finanzeinnahmen",88,,1,,1,,0,,,"-3,5",,,,,,,,,,,,,,,,,,,,,,,,,,
"Entwicklung der Einnahmen nach Kontengruppen","Rechnung","Voranschlag","Voranschlag","Differenz zu VA 2014","Mio. CHF","2013","2014","2015","absolut","%","Ordentliche Einnahmen",65 032,,66 245,,67 527,,1 282,,,"1,9",,,,,,,,,,,,,,"Übrige laufende Einnahmen",1 806,,1 772,,1 838,,66,,,"3,7",,"Entgelte",1 331,,1 326,,1 322,,-4,,,"-0,3",,"Wehrpflichtersatzabgabe",163,,165,,165,,0,,,"0,0",,,,,,,,,,,,,,
"Entwicklung der Einnahmen nach Kontengruppen","Rechnung","Voranschlag","Voranschlag","Differenz zu VA 2014","Mio. CHF","2013","2014","2015","absolut","%","Ordentliche Einnahmen",65 032,,66 245,,67 527,,1 282,,,"1,9",,,,,,,,,,,,,,"Übrige laufende Einnahmen",1 806,,1 772,,1 838,,66,,,"3,7",,"Entgelte",1 331,,1 326,,1 322,,-4,,,"-0,3",,"Gebühren",252,,248,,249,,2,,,"0,7",,,,,,,,,,,,,,
"Entwicklung der Einnahmen nach Kontengruppen","Rechnung","Voranschlag","Voranschlag","Differenz zu VA 2014","Mio. CHF","2013","2014","2015","absolut","%","Ordentliche Einnahmen",65 032,,66 245,,67 527,,1 282,,,"1,9",,,,,,,,,,,,,,"Übrige laufende Einnahmen",1 806,,1 772,,1 838,,66,,,"3,7",,"Entgelte",1 331,,1 326,,1 322,,-4,,,"-0,3",,"Rückerstattungen",134,,124,,120,,-4,,,"-3,0",,,,,,,,,,,,,,
"Entwicklung der Einnahmen nach Kontengruppen","Rechnung","Voranschlag","Voranschlag","Differenz zu VA 2014","Mio. CHF","2013","2014","2015","absolut","%","Ordentliche Einnahmen",65 032,,66 245,,67 527,,1 282,,,"1,9",,,,,,,,,,,,,,"Übrige laufende Einnahmen",1 806,,1 772,,1 838,,66,,,"3,7",,"Entgelte",1 331,,1 326,,1 322,,-4,,,"-0,3",,"EU Zinsbesteuerung",139,,141,,118,,-23,,,"-16,0",,,,,,,,,,,,,,
"Entwicklung der Einnahmen nach Kontengruppen","Rechnung","Voranschlag","Voranschlag","Differenz zu VA 2014","Mio. CHF","2013","2014","2015","absolut","%","Ordentliche Einnahmen",65 032,,66 245,,67 527,,1 282,,,"1,9",,,,,,,,,,,,,,"Übrige laufende Einnahmen",1 806,,1 772,,1 838,,66,,,"3,7",,"Entgelte",1 331,,1 326,,1 322,,-4,,,"-0,3",,"Übrige Entgelte",643,,650,,670,,20,,,"3,1",,,,,,,,,,,,,,
"Entwicklung der Einnahmen nach Kontengruppen","Rechnung","Voranschlag","Voranschlag","Differenz zu VA 2014","Mio. CHF","2013","2014","2015","absolut","%","Ordentliche Einnahmen",65 032,,66 245,,67 527,,1 282,,,"1,9",,,,,,,,,,,,,,"Übrige laufende Einnahmen",1 806,,1 772,,1 838,,66,,,"3,7",,"Entgelte",1 331,,1 326,,1 322,,-4,,,"-0,3",,"Übrige Entgelte",643,,650,,670,,20,,,"3,1",,,,,,,,,,,,,,
"Entwicklung der Einnahmen nach Kontengruppen","Rechnung","Voranschlag","Voranschlag","Differenz zu VA 2014","Mio. CHF","2013","2014","2015","absolut","%","Ordentliche Einnahmen",65 032,,66 245,,67 527,,1 282,,,"1,9",,,,,,,,,,,,,,"Übrige laufende Einnahmen",1 806,,1 772,,1 838,,66,,,"3,7",,"Entgelte",1 331,,1 326,,1 322,,-4,,,"-0,3",,"Übrige Entgelte",643,,650,,670,,20,,,"3,1",,,,,,,,,,,,,,
"Entwicklung der Einnahmen nach Kontengruppen","Rechnung","Voranschlag","Voranschlag","Differenz zu VA 2014","Mio. CHF","2013","2014","2015","absolut","%","Ordentliche Einnahmen",65 032,,66 245,,67 527,,1 282,,,"1,9",,,,,,,,,,,,,,"Übrige laufende Einnahmen",1 806,,1 772,,1 838,,66,,,"3,7",,"Verschiedene Einnahmen",475,,446,,516,,70,,,"15,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"Entwicklung der Einnahmen nach Kontengruppen","Rechnung","Voranschlag","Voranschlag","Differenz zu VA 2014","Mio. CHF","2013","2014","2015","absolut","%","Ordentliche Einnahmen",65 032,,66 245,,67 527,,1 282,,,"1,9",,,,,,,,,,,,,,"Übrige laufende Einnahmen",1 806,,1 772,,1 838,,66,,,"3,7",,"Verschiedene Einnahmen",475,,446,,516,,70,,,"15,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"Entwicklung der Einnahmen nach Kontengruppen","Rechnung","Voranschlag","Voranschlag","Differenz zu VA 2014","Mio. CHF","2013","2014","2015","absolut","%","Ordentliche Einnahmen",65 032,,66 245,,67 527,,1 282,,,"1,9",,,,,,,,,,,,,,"Übrige laufende Einnahmen",1 806,,1 772,,1 838,,66,,,"3,7",,"Verschiedene Einnahmen",475,,446,,516,,70,,,"15,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"Entwicklung der Einnahmen nach Kontengruppen","Rechnung","Voranschlag","Voranschlag","Differenz zu VA 2014","Mio. CHF","2013","2014","2015","absolut","%","Ordentliche Einnahmen",65 032,,66 245,,67 527,,1 282,,,"1,9",,,,,,,,,,,,,,"Übrige laufende Einnahmen",1 806,,1 772,,1 838,,66,,,"3,7",,"Verschiedene Einnahmen",475,,446,,516,,70,,,"15,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"Entwicklung der Einnahmen nach Kontengruppen","Rechnung","Voranschlag","Voranschlag","Differenz zu VA 2014","Mio. CHF","2013","2014","2015","absolut","%","Ordentliche Einnahmen",65 032,,66 245,,67 527,,1 282,,,"1,9",,"Investitionseinnahmen",286,,189,,209,,20,,,"10,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Entwicklung der Einnahmen nach Kontengruppen","Rechnung","Voranschlag","Voranschlag","Differenz zu VA 2014","Mio. CHF","2013","2014","2015","absolut","%","Ordentliche Einnahmen",65 032,,66 245,,67 527,,1 282,,,"1,9",,"Investitionseinnahmen",286,,189,,209,,20,,,"10,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Entwicklung der Einnahmen nach Kontengruppen","Rechnung","Voranschlag","Voranschlag","Differenz zu VA 2014","Mio. CHF","2013","2014","2015","absolut","%","Ordentliche Einnahmen",65 032,,66 245,,67 527,,1 282,,,"1,9",,"Investitionseinnahmen",286,,189,,209,,20,,,"10,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Entwicklung der Einnahmen nach Kontengruppen","Rechnung","Voranschlag","Voranschlag","Differenz zu VA 2014","Mio. CHF","2013","2014","2015","absolut","%","Ordentliche Einnahmen",65 032,,66 245,,67 527,,1 282,,,"1,9",,"Investitionseinnahmen",286,,189,,209,,20,,,"10,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Entwicklung der Einnahmen nach Kontengruppen","Rechnung","Voranschlag","Voranschlag","Differenz zu VA 2014","Mio. CHF","2013","2014","2015","absolut","%","Ordentliche Einnahmen",65 032,,66 245,,67 527,,1 282,,,"1,9",,"Investitionseinnahmen",286,,189,,209,,20,,,"10,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Entwicklung der Einnahmen nach Kontengruppen","Rechnung","Voranschlag","Voranschlag","Differenz zu VA 2014","Mio. CHF","2013","2014","2015","absolut","%","Ordentliche Einnahmen",65 032,,66 245,,67 527,,1 282,,,"1,9",,"Investitionseinnahmen",286,,189,,209,,20,,,"10,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Entwicklung der Einnahmen nach Kontengruppen","Rechnung","Voranschlag","Voranschlag","Differenz zu VA 2014","Mio. CHF","2013","2014","2015","absolut","%","Ordentliche Einnahmen",65 032,,66 245,,67 527,,1 282,,,"1,9",,"Investitionseinnahmen",286,,189,,209,,20,,,"10,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Entwicklung der Einnahmen nach Kontengruppen","Rechnung","Voranschlag","Voranschlag","Differenz zu VA 2014","Mio. CHF","2013","2014","2015","absolut","%","Ordentliche Einnahmen",65 032,,66 245,,67 527,,1 282,,,"1,9",,"Investitionseinnahmen",286,,189,,209,,20,,,"10,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Entwicklung der Einnahmen nach Kontengruppen","Rechnung","Voranschlag","Voranschlag","Differenz zu VA 2014","Mio. CHF","2013","2014","2015","absolut","%","Ordentliche Einnahmen",65 032,,66 245,,67 527,,1 282,,,"1,9",,"Investitionseinnahmen",286,,189,,209,,20,,,"10,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
